Date,Year,Model,Revenue,Quantity Sold,Region,Country,Channel
22-05-23,2023,Vitz,114661,5,North America,Mexico,Wholesale
23-05-23,2023,Camry,41654,3,Africa,Kenya,Dealership
23-05-23,2023,Camry,59018,4,South America,Brazil,Dealership
24-05-23,2023,Vitz,116708,1,South America,Argentina,Dealership
24-05-23,2023,Camry,53426,4,Europe,United Kingdom,Online
24-05-23,2023,Camry,104583,4,South America,Argentina,Online
24-05-23,2023,Corolla Cross,38689,2,South America,Colombia,Wholesale
25-05-23,2023,Prius,34808,4,Asia,Japan,Dealership
25-05-23,2023,Vitz,88236,1,Africa,Nigeria,Online
25-05-23,2023,Tundra,102778,5,Europe,Spain,Dealership
26-05-23,2023,Camry,80106,4,Europe,Germany,Online
26-05-23,2023,Vitz,94399,5,Asia,China,Online
27-05-23,2023,Prius,35778,2,South America,Argentina,Wholesale
27-05-23,2023,Vitz,108886,1,Europe,Germany,Online
27-05-23,2023,Tundra,78745,3,Asia,India,Online
27-05-23,2023,Prius,49465,3,South America,Argentina,Dealership
27-05-23,2023,Tundra,109503,2,South America,Argentina,Dealership
28-05-23,2023,Yaris,51307,1,North America,Canada,Online
28-05-23,2023,Corolla Cross,39629,5,Europe,France,Dealership
28-05-23,2023,Vitz,103450,2,Africa,Nigeria,Wholesale
30-05-23,2023,Tundra,53696,4,North America,Canada,Wholesale
30-05-23,2023,Tundra,31363,5,Asia,China,Dealership
31-05-23,2023,Vitz,89417,4,South America,Argentina,Online
01-06-23,2023,Vitz,102024,4,Asia,Japan,Online
01-06-23,2023,Prius,105824,5,Europe,United Kingdom,Wholesale
02-06-23,2023,Tundra,109671,4,Europe,United Kingdom,Wholesale
02-06-23,2023,Vitz,69125,3,Asia,South Korea,Wholesale
03-06-23,2023,Vitz,105073,5,South America,Chile,Wholesale
03-06-23,2023,Prius,83283,2,North America,Mexico,Online
04-06-23,2023,Yaris,107551,3,North America,Canada,Wholesale
04-06-23,2023,Corolla Cross,52887,2,Asia,South Korea,Online
05-06-23,2023,Yaris,67820,1,South America,Brazil,Online
05-06-23,2023,Corolla Cross,119446,2,Asia,Thailand,Dealership
06-06-23,2023,Camry,83441,5,North America,Canada,Dealership
06-06-23,2023,Corolla Cross,105439,2,Europe,Germany,Wholesale
06-06-23,2023,Camry,96473,1,North America,Canada,Wholesale
06-06-23,2023,Vitz,41231,4,North America,United States,Wholesale
06-06-23,2023,Camry,51085,5,Europe,United Kingdom,Wholesale
06-06-23,2023,Corolla Cross,91429,3,Africa,Nigeria,Online
07-06-23,2023,Tundra,36982,3,Asia,Thailand,Dealership
08-06-23,2023,Camry,90874,2,South America,Colombia,Dealership
08-06-23,2023,Camry,67375,3,North America,Mexico,Online
08-06-23,2023,Prius,87254,1,Asia,Thailand,Online
10-06-23,2023,Tundra,42228,3,South America,Peru,Online
10-06-23,2023,Vitz,36586,2,Africa,Kenya,Wholesale
10-06-23,2023,Vitz,55178,3,Europe,United Kingdom,Dealership
10-06-23,2023,Camry,110873,4,South America,Argentina,Online
11-06-23,2023,Tundra,111069,4,North America,Mexico,Dealership
11-06-23,2023,Camry,110906,3,Africa,Egypt,Online
11-06-23,2023,Tundra,77042,5,North America,Mexico,Online
12-06-23,2023,Vitz,39795,3,North America,Mexico,Dealership
12-06-23,2023,Corolla Cross,116924,4,Europe,France,Dealership
12-06-23,2023,Vitz,117030,4,South America,Colombia,Wholesale
13-06-23,2023,Vitz,89783,1,South America,Peru,Online
13-06-23,2023,Prius,83639,2,North America,Canada,Online
14-06-23,2023,Yaris,72331,1,Asia,Japan,Dealership
14-06-23,2023,Vitz,112368,5,North America,Canada,Online
15-06-23,2023,Vitz,110314,2,South America,Brazil,Dealership
15-06-23,2023,Tundra,107665,3,Africa,Egypt,Wholesale
15-06-23,2023,Vitz,72255,3,Africa,Egypt,Wholesale
16-06-23,2023,Vitz,35213,5,Europe,France,Wholesale
16-06-23,2023,Vitz,35474,4,South America,Brazil,Online
16-06-23,2023,Vitz,103839,3,North America,United States,Dealership
16-06-23,2023,Vitz,34490,1,South America,Colombia,Online
16-06-23,2023,Vitz,47813,4,South America,Chile,Online
17-06-23,2023,Camry,30721,3,North America,Canada,Dealership
17-06-23,2023,Vitz,102836,4,North America,Mexico,Dealership
17-06-23,2023,Yaris,87428,2,Africa,Nigeria,Wholesale
17-06-23,2023,Camry,61051,3,Africa,Egypt,Online
17-06-23,2023,Prius,83651,3,South America,Chile,Online
18-06-23,2023,Prius,35922,4,South America,Brazil,Dealership
18-06-23,2023,Prius,117638,2,Asia,Thailand,Wholesale
19-06-23,2023,Corolla Cross,69355,1,Africa,South Africa,Online
19-06-23,2023,Vitz,81676,2,Asia,Japan,Wholesale
19-06-23,2023,Camry,94213,1,Europe,Italy,Online
20-06-23,2023,Yaris,99551,5,North America,Mexico,Online
20-06-23,2023,Vitz,39574,2,Europe,Italy,Wholesale
20-06-23,2023,Tundra,50826,1,Africa,Egypt,Online
21-06-23,2023,Camry,102053,4,North America,Canada,Dealership
21-06-23,2023,Tundra,52474,1,Africa,Egypt,Dealership
21-06-23,2023,Vitz,106629,5,Africa,Kenya,Online
22-06-23,2023,Yaris,44870,1,Asia,China,Wholesale
22-06-23,2023,Vitz,112628,2,South America,Colombia,Online
23-06-23,2023,Tundra,31665,1,Africa,Kenya,Dealership
23-06-23,2023,Tundra,74802,2,North America,Mexico,Dealership
24-06-23,2023,Vitz,35091,5,Asia,Japan,Dealership
25-06-23,2023,Tundra,96981,1,Africa,Egypt,Dealership
25-06-23,2023,Yaris,61601,1,South America,Argentina,Online
26-06-23,2023,Prius,85505,5,North America,United States,Online
26-06-23,2023,Camry,85155,1,Africa,South Africa,Online
26-06-23,2023,Tundra,100921,2,South America,Chile,Online
26-06-23,2023,Prius,45050,3,Asia,South Korea,Wholesale
28-06-23,2023,Yaris,47718,3,Asia,India,Online
28-06-23,2023,Yaris,119523,2,Europe,Italy,Wholesale
28-06-23,2023,Prius,69587,1,Asia,Japan,Online
29-06-23,2023,Camry,109397,2,Asia,China,Online
29-06-23,2023,Corolla Cross,117389,5,North America,Canada,Dealership
30-06-23,2023,Tundra,102660,2,Asia,China,Dealership
01-07-23,2023,Vitz,82703,3,South America,Argentina,Wholesale
02-07-23,2023,Vitz,35678,4,Africa,Morocco,Wholesale
02-07-23,2023,Yaris,109756,5,North America,United States,Dealership
03-07-23,2023,Tundra,96025,1,North America,Mexico,Wholesale
04-07-23,2023,Vitz,119825,2,South America,Peru,Online
04-07-23,2023,Vitz,59230,5,Africa,Egypt,Online
04-07-23,2023,Camry,105866,3,Asia,Japan,Dealership
05-07-23,2023,Tundra,32221,1,Asia,South Korea,Online
05-07-23,2023,Camry,44862,2,North America,Mexico,Wholesale
06-07-23,2023,Prius,36780,2,Africa,Nigeria,Wholesale
06-07-23,2023,Tundra,50100,1,North America,Mexico,Online
07-07-23,2023,Yaris,114170,4,Africa,Nigeria,Dealership
07-07-23,2023,Camry,49650,4,South America,Peru,Dealership
07-07-23,2023,Vitz,33399,5,North America,United States,Dealership
07-07-23,2023,Tundra,77201,2,Asia,South Korea,Wholesale
08-07-23,2023,Vitz,48290,5,North America,United States,Online
09-07-23,2023,Corolla Cross,97117,1,South America,Argentina,Wholesale
09-07-23,2023,Corolla Cross,84462,5,North America,Mexico,Wholesale
10-07-23,2023,Corolla Cross,117193,2,South America,Chile,Dealership
10-07-23,2023,Corolla Cross,78634,4,Asia,South Korea,Wholesale
11-07-23,2023,Camry,91720,4,Africa,South Africa,Online
11-07-23,2023,Prius,109215,1,Asia,Japan,Wholesale
11-07-23,2023,Yaris,51694,3,North America,United States,Online
11-07-23,2023,Vitz,106502,5,Europe,Italy,Dealership
11-07-23,2023,Vitz,62976,1,Asia,Japan,Wholesale
12-07-23,2023,Vitz,107903,4,Asia,Japan,Dealership
12-07-23,2023,Camry,35725,2,Europe,United Kingdom,Online
12-07-23,2023,Tundra,34793,2,North America,United States,Wholesale
13-07-23,2023,Corolla Cross,111229,3,South America,Argentina,Wholesale
13-07-23,2023,Camry,77351,3,Africa,South Africa,Online
13-07-23,2023,Vitz,70499,4,South America,Brazil,Online
13-07-23,2023,Camry,109951,3,Asia,Japan,Wholesale
14-07-23,2023,Vitz,59080,3,Africa,Morocco,Online
14-07-23,2023,Vitz,117533,2,Europe,United Kingdom,Wholesale
14-07-23,2023,Vitz,97278,5,Africa,Morocco,Online
15-07-23,2023,Corolla Cross,33216,2,Asia,South Korea,Online
15-07-23,2023,Yaris,77440,2,Asia,India,Online
16-07-23,2023,Vitz,61408,4,South America,Colombia,Wholesale
16-07-23,2023,Vitz,75321,4,North America,United States,Dealership
17-07-23,2023,Prius,63161,5,Africa,Egypt,Online
17-07-23,2023,Prius,75952,1,Asia,India,Wholesale
18-07-23,2023,Prius,67924,3,Asia,India,Online
18-07-23,2023,Corolla Cross,32871,3,Europe,Spain,Dealership
18-07-23,2023,Prius,35044,2,Europe,Italy,Online
19-07-23,2023,Tundra,93229,2,South America,Brazil,Online
19-07-23,2023,Prius,88458,5,South America,Brazil,Wholesale
19-07-23,2023,Vitz,66139,3,Europe,Spain,Wholesale
19-07-23,2023,Camry,32422,2,North America,Canada,Dealership
20-07-23,2023,Tundra,38629,2,Asia,Thailand,Wholesale
21-07-23,2023,Camry,32482,4,South America,Colombia,Wholesale
22-07-23,2023,Yaris,96105,1,Asia,Thailand,Wholesale
22-07-23,2023,Vitz,36066,5,Europe,France,Online
22-07-23,2023,Corolla Cross,87163,1,Asia,China,Online
22-07-23,2023,Corolla Cross,112966,1,Asia,India,Online
22-07-23,2023,Prius,42785,5,Europe,United Kingdom,Wholesale
23-07-23,2023,Camry,97967,3,South America,Chile,Dealership
23-07-23,2023,Corolla Cross,54732,2,Europe,Germany,Wholesale
23-07-23,2023,Prius,94669,5,South America,Argentina,Dealership
24-07-23,2023,Vitz,97557,2,South America,Colombia,Dealership
24-07-23,2023,Vitz,87822,4,Africa,Nigeria,Online
25-07-23,2023,Tundra,99969,1,Asia,Thailand,Dealership
25-07-23,2023,Corolla Cross,107988,4,Asia,China,Online
26-07-23,2023,Vitz,94136,1,South America,Peru,Dealership
26-07-23,2023,Corolla Cross,63655,3,North America,Mexico,Wholesale
26-07-23,2023,Tundra,106400,5,Europe,Italy,Dealership
26-07-23,2023,Corolla Cross,79094,3,North America,United States,Wholesale
27-07-23,2023,Vitz,86786,1,Europe,Italy,Dealership
27-07-23,2023,Corolla Cross,80467,4,North America,Canada,Online
27-07-23,2023,Yaris,49237,1,Asia,China,Dealership
28-07-23,2023,Camry,40924,3,Africa,Morocco,Dealership
28-07-23,2023,Vitz,114509,3,South America,Chile,Dealership
28-07-23,2023,Corolla Cross,73087,4,Africa,Nigeria,Dealership
29-07-23,2023,Tundra,54881,4,South America,Colombia,Wholesale
29-07-23,2023,Vitz,35591,3,North America,United States,Online
29-07-23,2023,Corolla Cross,91957,1,Africa,South Africa,Online
29-07-23,2023,Tundra,34122,1,North America,Canada,Wholesale
29-07-23,2023,Camry,87607,5,South America,Colombia,Online
29-07-23,2023,Prius,58022,3,Africa,Nigeria,Online
30-07-23,2023,Vitz,118148,5,North America,Mexico,Dealership
30-07-23,2023,Prius,66108,3,South America,Brazil,Online
30-07-23,2023,Tundra,111658,5,North America,United States,Wholesale
30-07-23,2023,Corolla Cross,72077,2,Africa,Egypt,Dealership
30-07-23,2023,Corolla Cross,73819,1,Africa,Egypt,Dealership
31-07-23,2023,Camry,97147,1,Europe,Germany,Wholesale
31-07-23,2023,Corolla Cross,62143,2,Europe,Germany,Dealership
31-07-23,2023,Yaris,65162,4,Africa,South Africa,Online
31-07-23,2023,Corolla Cross,73780,2,Europe,Spain,Dealership
31-07-23,2023,Prius,61742,1,South America,Brazil,Online
31-07-23,2023,Yaris,65196,3,Asia,India,Wholesale
01-08-23,2023,Prius,119399,5,South America,Chile,Wholesale
01-08-23,2023,Prius,42213,1,Europe,United Kingdom,Dealership
01-08-23,2023,Yaris,56951,2,Africa,Egypt,Dealership
01-08-23,2023,Camry,56823,3,North America,Canada,Online
02-08-23,2023,Tundra,58015,1,Europe,Germany,Dealership
02-08-23,2023,Camry,110573,2,South America,Colombia,Online
03-08-23,2023,Yaris,85920,1,Asia,China,Online
03-08-23,2023,Vitz,92546,2,Africa,Egypt,Dealership
04-08-23,2023,Tundra,113554,2,South America,Peru,Online
04-08-23,2023,Prius,104189,1,Europe,Spain,Dealership
04-08-23,2023,Camry,95270,3,South America,Peru,Online
04-08-23,2023,Camry,46088,1,South America,Argentina,Dealership
05-08-23,2023,Corolla Cross,30146,1,Africa,Egypt,Online
05-08-23,2023,Vitz,107286,3,Africa,Nigeria,Wholesale
05-08-23,2023,Vitz,75797,1,Asia,South Korea,Wholesale
06-08-23,2023,Yaris,40933,5,Europe,Germany,Online
07-08-23,2023,Vitz,73831,5,Asia,Thailand,Online
07-08-23,2023,Prius,106990,5,Europe,Spain,Dealership
07-08-23,2023,Camry,98881,2,Asia,South Korea,Online
08-08-23,2023,Corolla Cross,115187,4,North America,Canada,Online
08-08-23,2023,Camry,70185,1,Africa,Nigeria,Online
08-08-23,2023,Camry,117163,4,South America,Chile,Wholesale
08-08-23,2023,Vitz,97082,5,North America,United States,Wholesale
08-08-23,2023,Yaris,102571,3,South America,Peru,Online
09-08-23,2023,Tundra,52074,5,Asia,Japan,Dealership
09-08-23,2023,Prius,80193,1,South America,Peru,Online
09-08-23,2023,Yaris,86480,4,Europe,United Kingdom,Dealership
09-08-23,2023,Prius,86198,4,Asia,India,Online
09-08-23,2023,Camry,104528,2,Europe,Italy,Online
09-08-23,2023,Camry,115256,3,Asia,South Korea,Online
10-08-23,2023,Vitz,94120,5,Europe,France,Dealership
10-08-23,2023,Camry,30893,3,North America,United States,Online
10-08-23,2023,Yaris,114076,1,Africa,South Africa,Wholesale
10-08-23,2023,Yaris,106668,2,Africa,Morocco,Wholesale
10-08-23,2023,Prius,44866,5,South America,Argentina,Online
11-08-23,2023,Prius,74390,1,South America,Brazil,Wholesale
11-08-23,2023,Vitz,104992,3,North America,Mexico,Dealership
11-08-23,2023,Camry,35378,2,Africa,Egypt,Online
11-08-23,2023,Corolla Cross,104674,5,South America,Colombia,Dealership
11-08-23,2023,Prius,90843,3,North America,Mexico,Wholesale
12-08-23,2023,Vitz,100825,5,Africa,Morocco,Online
13-08-23,2023,Vitz,84211,2,Europe,Italy,Dealership
13-08-23,2023,Corolla Cross,52105,2,Asia,Thailand,Wholesale
14-08-23,2023,Corolla Cross,65319,3,Africa,Nigeria,Online
14-08-23,2023,Camry,30125,5,North America,Canada,Online
14-08-23,2023,Tundra,108961,4,Africa,Kenya,Dealership
14-08-23,2023,Tundra,54838,1,North America,Canada,Wholesale
14-08-23,2023,Vitz,57663,2,Asia,Japan,Dealership
15-08-23,2023,Camry,80150,5,Africa,Morocco,Dealership
15-08-23,2023,Tundra,70834,3,Asia,South Korea,Dealership
15-08-23,2023,Corolla Cross,49517,3,South America,Argentina,Dealership
15-08-23,2023,Corolla Cross,88028,2,North America,Canada,Online
15-08-23,2023,Camry,54144,2,Asia,Thailand,Dealership
16-08-23,2023,Tundra,64070,4,Africa,Nigeria,Wholesale
16-08-23,2023,Vitz,72346,3,Asia,South Korea,Wholesale
17-08-23,2023,Prius,56490,5,Asia,South Korea,Wholesale
17-08-23,2023,Camry,33608,1,Africa,Egypt,Online
17-08-23,2023,Vitz,95827,1,Europe,Italy,Dealership
17-08-23,2023,Yaris,62206,4,Asia,China,Dealership
18-08-23,2023,Tundra,43627,5,South America,Colombia,Wholesale
18-08-23,2023,Vitz,90663,1,South America,Brazil,Wholesale
18-08-23,2023,Corolla Cross,32566,1,South America,Colombia,Online
19-08-23,2023,Tundra,78169,5,South America,Colombia,Online
19-08-23,2023,Camry,54312,5,South America,Peru,Online
19-08-23,2023,Tundra,63733,2,Africa,Egypt,Online
20-08-23,2023,Corolla Cross,64117,1,Africa,Nigeria,Wholesale
21-08-23,2023,Corolla Cross,68636,1,Asia,South Korea,Online
21-08-23,2023,Corolla Cross,76557,4,Africa,Kenya,Dealership
21-08-23,2023,Prius,115898,2,North America,United States,Online
21-08-23,2023,Corolla Cross,110429,2,North America,United States,Wholesale
21-08-23,2023,Corolla Cross,112203,1,Asia,South Korea,Online
21-08-23,2023,Camry,117862,3,North America,Mexico,Dealership
21-08-23,2023,Tundra,85611,3,South America,Colombia,Online
22-08-23,2023,Prius,115621,5,South America,Argentina,Online
22-08-23,2023,Vitz,41537,2,South America,Peru,Online
22-08-23,2023,Tundra,119998,1,Europe,Spain,Online
23-08-23,2023,Tundra,109783,1,Asia,India,Wholesale
23-08-23,2023,Prius,57003,1,Africa,South Africa,Wholesale
24-08-23,2023,Vitz,49654,4,Asia,India,Dealership
25-08-23,2023,Tundra,69974,3,Europe,United Kingdom,Wholesale
26-08-23,2023,Yaris,54807,4,Asia,India,Wholesale
26-08-23,2023,Vitz,54544,1,North America,Canada,Dealership
26-08-23,2023,Vitz,62691,1,Africa,South Africa,Wholesale
26-08-23,2023,Vitz,57608,2,Asia,Japan,Dealership
27-08-23,2023,Corolla Cross,91396,2,Europe,United Kingdom,Wholesale
27-08-23,2023,Corolla Cross,43348,3,South America,Brazil,Online
27-08-23,2023,Camry,36356,5,Africa,Egypt,Dealership
27-08-23,2023,Prius,96382,1,Europe,France,Dealership
28-08-23,2023,Tundra,85614,2,Europe,United Kingdom,Dealership
29-08-23,2023,Camry,96250,3,Asia,India,Online
29-08-23,2023,Prius,69585,4,Europe,Germany,Wholesale
29-08-23,2023,Tundra,115293,1,Europe,Spain,Online
29-08-23,2023,Corolla Cross,60178,5,Africa,South Africa,Wholesale
30-08-23,2023,Vitz,83948,3,Africa,Kenya,Dealership
30-08-23,2023,Tundra,91472,5,Africa,Nigeria,Wholesale
01-09-23,2023,Vitz,119410,1,Asia,India,Online
01-09-23,2023,Tundra,101445,3,Asia,Thailand,Wholesale
02-09-23,2023,Tundra,69583,2,Africa,Nigeria,Dealership
02-09-23,2023,Camry,118961,5,South America,Peru,Online
02-09-23,2023,Camry,86045,4,Asia,South Korea,Wholesale
03-09-23,2023,Vitz,49565,4,Europe,Germany,Wholesale
04-09-23,2023,Prius,47301,5,Africa,Egypt,Dealership
04-09-23,2023,Vitz,80555,1,Africa,Kenya,Dealership
04-09-23,2023,Vitz,59152,1,Africa,Egypt,Wholesale
04-09-23,2023,Prius,99741,1,North America,United States,Wholesale
04-09-23,2023,Vitz,43795,4,South America,Argentina,Online
05-09-23,2023,Vitz,72585,4,North America,Canada,Online
05-09-23,2023,Corolla Cross,43091,2,South America,Peru,Dealership
05-09-23,2023,Camry,57702,1,Africa,Nigeria,Wholesale
06-09-23,2023,Prius,62544,4,Europe,Italy,Wholesale
06-09-23,2023,Corolla Cross,106572,4,Africa,Kenya,Dealership
06-09-23,2023,Vitz,37826,1,North America,United States,Dealership
07-09-23,2023,Vitz,89595,1,South America,Brazil,Wholesale
08-09-23,2023,Tundra,86310,4,Africa,Kenya,Dealership
09-09-23,2023,Vitz,95550,5,Africa,Nigeria,Wholesale
09-09-23,2023,Vitz,72861,4,Europe,Germany,Dealership
10-09-23,2023,Tundra,88676,2,South America,Brazil,Online
10-09-23,2023,Prius,47565,3,Europe,France,Online
11-09-23,2023,Camry,107904,1,Europe,United Kingdom,Online
11-09-23,2023,Tundra,72423,2,South America,Colombia,Online
11-09-23,2023,Vitz,42675,5,Africa,Morocco,Online
11-09-23,2023,Camry,56999,3,Asia,India,Wholesale
11-09-23,2023,Corolla Cross,32912,4,South America,Argentina,Wholesale
12-09-23,2023,Camry,88859,1,North America,United States,Dealership
12-09-23,2023,Yaris,52604,4,North America,Mexico,Online
13-09-23,2023,Prius,71132,2,South America,Chile,Online
13-09-23,2023,Vitz,103072,1,South America,Colombia,Wholesale
14-09-23,2023,Vitz,78352,4,South America,Colombia,Dealership
14-09-23,2023,Prius,117798,1,North America,Canada,Dealership
14-09-23,2023,Prius,55960,2,Africa,Nigeria,Online
14-09-23,2023,Vitz,72674,4,South America,Colombia,Wholesale
15-09-23,2023,Yaris,64684,3,North America,Mexico,Wholesale
15-09-23,2023,Yaris,32808,5,Africa,Nigeria,Wholesale
15-09-23,2023,Corolla Cross,77025,4,Asia,Thailand,Wholesale
15-09-23,2023,Vitz,42540,1,Africa,Egypt,Online
15-09-23,2023,Prius,49089,4,Africa,Morocco,Wholesale
16-09-23,2023,Vitz,113940,1,Asia,Japan,Wholesale
16-09-23,2023,Tundra,119971,2,Africa,Nigeria,Wholesale
17-09-23,2023,Corolla Cross,101386,5,North America,United States,Wholesale
17-09-23,2023,Prius,40518,1,Africa,Egypt,Dealership
17-09-23,2023,Vitz,46719,4,South America,Argentina,Dealership
17-09-23,2023,Corolla Cross,110587,2,Africa,Nigeria,Wholesale
18-09-23,2023,Vitz,46550,3,Europe,Italy,Wholesale
18-09-23,2023,Camry,58562,4,South America,Brazil,Online
19-09-23,2023,Camry,91745,5,Asia,China,Dealership
19-09-23,2023,Prius,98637,2,Europe,Germany,Wholesale
21-09-23,2023,Prius,102454,4,South America,Brazil,Dealership
21-09-23,2023,Corolla Cross,89529,1,Asia,India,Wholesale
21-09-23,2023,Tundra,67487,1,North America,Mexico,Online
21-09-23,2023,Corolla Cross,71534,1,North America,Canada,Online
21-09-23,2023,Camry,65763,4,Africa,South Africa,Online
22-09-23,2023,Corolla Cross,115061,5,South America,Brazil,Dealership
22-09-23,2023,Prius,52849,1,Asia,Japan,Dealership
22-09-23,2023,Prius,112424,4,North America,Mexico,Online
22-09-23,2023,Camry,84716,4,South America,Colombia,Online
22-09-23,2023,Yaris,78640,5,Europe,France,Online
22-09-23,2023,Vitz,47077,2,Asia,South Korea,Dealership
